date,units_sold,price,region,year,month,peak
2020-01-12,6.55354014,0.704596186,SouthCentral,2020,1,0
2020-01-12,3.57342837,1.075301078,Midsouth,2020,1,0
2020-01-12,1.9818883,1.050338609,Plains,2020,1,0
2020-01-12,4.78362716,1.315759576,Northeast,2020,1,0
2020-01-12,6.98190372,0.990179903,West,2020,1,0
2020-01-12,0.42462634,1.266067771,Northern_New_England,2020,1,0
2020-01-12,5.33218604,0.922719233,Southeast,2020,1,0
2020-01-12,38.95776083,1.016008442,Total_US,2020,1,0
2020-01-12,3.90381013,1.034143541,Great_Lakes,2020,1,0
2020-01-19,3.90554268,1.036974188,Midsouth,2020,1,0
2020-01-19,2.08084929,0.998153725,Plains,2020,1,0
2020-01-19,41.68319655,0.955847779,Total_US,2020,1,0
2020-01-19,7.53081134,0.880892929,West,2020,1,0
2020-01-19,4.27093423,0.993685133,Great_Lakes,2020,1,0
2020-01-19,5.48045623,0.917250427,Southeast,2020,1,0
2020-01-19,5.11169277,1.250497426,Northeast,2020,1,0
2020-01-19,7.00594634,0.632036148,SouthCentral,2020,1,0
2020-01-19,0.61765405,0.983384921,Northern_New_England,2020,1,0
2020-01-26,3.60133068,1.100410815,Midsouth,2020,1,0
2020-01-26,5.83496878,0.774351933,SouthCentral,2020,1,0
2020-01-26,4.9242191,1.253270844,Northeast,2020,1,0
2020-01-26,3.64962927,1.092170319,Great_Lakes,2020,1,0
2020-01-26,0.43938867,1.181456036,Northern_New_England,2020,1,0
2020-01-26,36.46658838,1.068396444,Total_US,2020,1,0
2020-01-26,5.55450562,0.932704926,Southeast,2020,1,0
2020-01-26,6.03408146,1.075660618,West,2020,1,0
2020-01-26,1.76294701,1.141497456,Plains,2020,1,0
2020-02-02,8.38912649,0.927086895,West,2020,2,1
2020-02-02,52.22652221,0.898932086,Total_US,2020,2,1
2020-02-02,8.14860019,0.627061631,SouthCentral,2020,2,1
2020-02-02,0.63223256,1.020993282,Northern_New_England,2020,2,1
2020-02-02,4.6642557,0.932481316,Midsouth,2020,2,1
2020-02-02,5.7296233,0.798124154,Great_Lakes,2020,2,1
2020-02-02,6.78581939,1.24396392,Northeast,2020,2,1
2020-02-02,2.73658906,0.891651357,Plains,2020,2,1
2020-02-02,6.4698375,0.900638119,Southeast,2020,2,1
2020-02-09,5.1022127,0.988425923,Southeast,2020,2,1
2020-02-09,5.7063598,1.254000577,Northeast,2020,2,1
2020-02-09,6.99461134,0.975746932,West,2020,2,1
2020-02-09,40.15808247,1.001276752,Total_US,2020,2,1
2020-02-09,6.7789858,0.694904311,SouthCentral,2020,2,1
2020-02-09,0.48999576,1.079746716,Northern_New_England,2020,2,1
2020-02-09,3.94783935,0.970189315,Great_Lakes,2020,2,1
2020-02-09,3.84758207,1.031678716,Midsouth,2020,2,1
2020-02-09,2.10776162,0.96601463,Plains,2020,2,1
2020-02-16,3.46741831,1.108446107,Midsouth,2020,2,1
2020-02-16,35.81422049,1.055429054,Total_US,2020,2,1
2020-02-16,6.00663363,0.733053868,SouthCentral,2020,2,1
2020-02-16,4.3510085,1.373165233,Northeast,2020,2,1
2020-02-16,4.77316073,0.976632018,Southeast,2020,2,1
2020-02-16,3.21414527,1.152901847,Great_Lakes,2020,2,1
2020-02-16,1.80133945,1.097292762,Plains,2020,2,1
2020-02-16,6.65556607,1.025906183,West,2020,2,1
2020-02-16,0.38071445,1.326876724,Northern_New_England,2020,2,1
2020-02-23,4.5936428,1.381146035,Northeast,2020,2,1
2020-02-23,0.44737211,1.25640451,Northern_New_England,2020,2,1
2020-02-23,37.83465929,1.066674145,Total_US,2020,2,1
2020-02-23,4.75362218,0.998672526,Southeast,2020,2,1
2020-02-23,3.65488261,1.100498486,Midsouth,2020,2,1
2020-02-23,3.84702975,1.113273551,Great_Lakes,2020,2,1
2020-02-23,2.00736317,1.058916728,Plains,2020,2,1
2020-02-23,7.0346184,0.99851413,West,2020,2,1
2020-02-23,5.88374201,0.79150304,SouthCentral,2020,2,1
2020-03-01,4.68121342,1.119161604,Southeast,2020,3,1
2020-03-01,0.3918441,1.389206602,Northern_New_England,2020,3,1
2020-03-01,36.05665696,1.140513796,Total_US,2020,3,1
2020-03-01,3.59703449,1.155571134,Great_Lakes,2020,3,1
2020-03-01,4.35305502,1.47763928,Northeast,2020,3,1
2020-03-01,6.52482264,1.091929467,West,2020,3,1
2020-03-01,1.88173758,1.154647805,Plains,2020,3,1
2020-03-01,6.17354422,0.806695391,SouthCentral,2020,3,1
2020-03-01,3.73169344,1.10384222,Midsouth,2020,3,1
2020-03-08,6.48146879,1.167515434,West,2020,3,1
2020-03-08,6.01066721,0.872246535,SouthCentral,2020,3,1
2020-03-08,2.08510346,1.083036666,Plains,2020,3,1
2020-03-08,4.69891411,1.140159315,Southeast,2020,3,1
2020-03-08,36.93122559,1.175555853,Total_US,2020,3,1
2020-03-08,4.88449451,1.460285481,Northeast,2020,3,1
2020-03-08,0.45823416,1.289225439,Northern_New_England,2020,3,1
2020-03-08,3.6274204,1.198186422,Midsouth,2020,3,1
2020-03-08,3.84350336,1.167478152,Great_Lakes,2020,3,1
2020-03-15,4.08477963,1.357595838,Great_Lakes,2020,3,1
2020-03-15,4.44493965,1.189535253,Midsouth,2020,3,1
2020-03-15,2.08295519,1.257015921,Plains,2020,3,1
2020-03-15,7.18579345,0.915913476,SouthCentral,2020,3,1
2020-03-15,43.16601353,1.21653665,Total_US,2020,3,1
2020-03-15,5.66006373,1.075718642,Southeast,2020,3,1
2020-03-15,5.65976085,1.478916374,Northeast,2020,3,1
2020-03-15,0.52789606,1.349550172,Northern_New_England,2020,3,1
2020-03-15,7.64261504,1.17554922,West,2020,3,1
2020-03-22,5.4874836,1.528332061,Northeast,2020,3,1
2020-03-22,0.53523516,1.372129677,Northern_New_England,2020,3,1
2020-03-22,7.24782044,0.922870291,SouthCentral,2020,3,1
2020-03-22,5.76806254,1.082776727,Southeast,2020,3,1
2020-03-22,7.4685087,1.157940733,West,2020,3,1
2020-03-22,4.25339386,1.235674165,Midsouth,2020,3,1
2020-03-22,4.18531747,1.288235117,Great_Lakes,2020,3,1
2020-03-22,42.05891301,1.221967281,Total_US,2020,3,1
2020-03-22,2.27645547,1.262779201,Plains,2020,3,1
2020-03-29,38.68685,1.252223545,Total_US,2020,3,1
2020-03-29,0.58342806,1.159472371,Northern_New_England,2020,3,1
2020-03-29,2.07051066,1.226178602,Plains,2020,3,1
2020-03-29,5.35647236,1.478540416,Northeast,2020,3,1
2020-03-29,6.41068545,1.253190744,West,2020,3,1
2020-03-29,4.06184426,1.238233619,Midsouth,2020,3,1
2020-03-29,6.02269496,0.989943189,SouthCentral,2020,3,1
2020-03-29,5.236217,1.19833996,Southeast,2020,3,1
2020-03-29,3.94291425,1.152227104,Great_Lakes,2020,3,1
2020-04-05,6.99357235,0.926880763,SouthCentral,2020,4,1
2020-04-05,2.14563483,1.24493626,Plains,2020,4,1
2020-04-05,4.49166178,1.156743105,Midsouth,2020,4,1
2020-04-05,5.71092468,1.180790307,Southeast,2020,4,1
2020-04-05,5.53334338,1.520965238,Northeast,2020,4,1
2020-04-05,7.19170375,1.185280617,West,2020,4,1
2020-04-05,0.46299466,1.370259281,Northern_New_England,2020,4,1
2020-04-05,4.17731138,1.17228104,Great_Lakes,2020,4,1
2020-04-05,42.71132287,1.21250521,Total_US,2020,4,1
2020-04-12,40.59838404,1.25432604,Total_US,2020,4,1
2020-04-12,4.2623179,1.228892576,Midsouth,2020,4,1
2020-04-12,0.49054785,1.38045703,Northern_New_England,2020,4,1
2020-04-12,3.96585067,1.331498603,Great_Lakes,2020,4,1
2020-04-12,5.43882686,1.513304273,Northeast,2020,4,1
2020-04-12,6.95036181,0.904182377,SouthCentral,2020,4,1
2020-04-12,5.00440056,1.200337086,Southeast,2020,4,1
2020-04-12,7.16556194,1.241013725,West,2020,4,1
2020-04-12,2.05423034,1.26902902,Plains,2020,4,1
2020-04-19,7.17766896,0.890989127,SouthCentral,2020,4,1
2020-04-19,2.15773668,1.143958508,Plains,2020,4,1
2020-04-19,41.8669953,1.208312062,Total_US,2020,4,1
2020-04-19,7.34577321,1.165496306,West,2020,4,1
2020-04-19,0.45668626,1.411775637,Northern_New_England,2020,4,1
2020-04-19,5.48189424,1.177667788,Southeast,2020,4,1
2020-04-19,4.18337169,1.238602237,Midsouth,2020,4,1
2020-04-19,3.86412469,1.348308991,Great_Lakes,2020,4,1
2020-04-19,5.18835951,1.505933322,Northeast,2020,4,1
2020-04-26,6.61212172,0.974423583,SouthCentral,2020,4,1
2020-04-26,7.89897421,1.119726229,West,2020,4,1
2020-04-26,4.23705227,1.354150338,Great_Lakes,2020,4,1
2020-04-26,5.61242785,1.166121653,Southeast,2020,4,1
2020-04-26,43.6733929,1.217875742,Total_US,2020,4,1
2020-04-26,2.2613569,1.157607842,Plains,2020,4,1
2020-04-26,4.41772213,1.235494341,Midsouth,2020,4,1
2020-04-26,0.51783189,1.429057267,Northern_New_England,2020,4,1
2020-04-26,6.46463895,1.368115803,Northeast,2020,4,1
2020-05-03,5.57545719,1.057265237,Midsouth,2020,5,1
2020-05-03,8.92754057,1.072651564,West,2020,5,1
2020-05-03,0.54111687,1.395200702,Northern_New_England,2020,5,1
2020-05-03,5.56235695,1.060083977,Great_Lakes,2020,5,1
2020-05-03,7.07006415,1.069066792,Southeast,2020,5,1
2020-05-03,2.63121697,1.060538701,Plains,2020,5,1
2020-05-03,51.39007851,1.104128125,Total_US,2020,5,1
2020-05-03,7.08134674,0.918103547,SouthCentral,2020,5,1
2020-05-03,6.1674536,1.483404713,Northeast,2020,5,1
2020-05-10,7.62494977,0.858257972,SouthCentral,2020,5,1
2020-05-10,0.76283054,1.159882142,Northern_New_England,2020,5,1
2020-05-10,4.95462511,1.135199931,Midsouth,2020,5,1
2020-05-10,5.82260854,1.160793156,Southeast,2020,5,1
2020-05-10,7.16639815,1.443697848,Northeast,2020,5,1
2020-05-10,8.96789453,1.068356975,West,2020,5,1
2020-05-10,49.39699647,1.154539001,Total_US,2020,5,1
2020-05-10,5.22953696,1.159564689,Great_Lakes,2020,5,1
2020-05-10,2.62913333,1.085903577,Plains,2020,5,1
2020-05-17,44.09131202,1.211092528,Total_US,2020,5,1
2020-05-17,7.49673966,1.139735342,West,2020,5,1
2020-05-17,2.31559618,1.137276246,Plains,2020,5,1
2020-05-17,4.29005852,1.30043166,Great_Lakes,2020,5,1
2020-05-17,5.77306973,1.166219413,Southeast,2020,5,1
2020-05-17,6.08653529,1.492046035,Northeast,2020,5,1
2020-05-17,4.61805986,1.183228427,Midsouth,2020,5,1
2020-05-17,0.52419696,1.395798006,Northern_New_England,2020,5,1
2020-05-17,7.01007382,0.925446596,SouthCentral,2020,5,1
2020-05-24,0.56548374,1.38065205,Northern_New_England,2020,5,1
2020-05-24,4.87264868,1.155027651,Midsouth,2020,5,1
2020-05-24,8.49028199,1.081055721,West,2020,5,1
2020-05-24,7.60947193,0.876868389,SouthCentral,2020,5,1
2020-05-24,6.47749581,1.065700147,Southeast,2020,5,1
2020-05-24,4.85386745,1.226240494,Great_Lakes,2020,5,1
2020-05-24,6.45017354,1.486860731,Northeast,2020,5,1
2020-05-24,48.1084573,1.162038234,Total_US,2020,5,1
2020-05-24,2.46072938,1.123499438,Plains,2020,5,1
2020-05-31,2.52566109,1.042654939,Plains,2020,5,1
2020-05-31,5.68862768,1.158998926,Southeast,2020,5,1
2020-05-31,8.25261788,1.051615707,West,2020,5,1
2020-05-31,7.44193015,1.343871203,Northeast,2020,5,1
2020-05-31,5.04172159,1.12695483,Great_Lakes,2020,5,1
2020-05-31,4.70290195,1.167795453,Midsouth,2020,5,1
2020-05-31,48.44401868,1.125685931,Total_US,2020,5,1
2020-05-31,7.34613437,0.832158468,SouthCentral,2020,5,1
2020-05-31,0.56862296,1.403821901,Northern_New_England,2020,5,1
2020-06-07,2.5204471,1.072555845,Plains,2020,6,1
2020-06-07,46.33524609,1.135257408,Total_US,2020,6,1
2020-06-07,6.34624256,1.432751287,Northeast,2020,6,1
2020-06-07,4.61909749,1.187187879,Midsouth,2020,6,1
2020-06-07,7.69835297,1.110598058,West,2020,6,1
2020-06-07,7.5504408,0.766036615,SouthCentral,2020,6,1
2020-06-07,4.97637253,1.101860126,Great_Lakes,2020,6,1
2020-06-07,0.54807694,1.380068488,Northern_New_England,2020,6,1
2020-06-07,5.6601016,1.131873049,Southeast,2020,6,1
2020-06-14,4.2416483,1.21928734,Great_Lakes,2020,6,1
2020-06-14,46.91367946,1.112875462,Total_US,2020,6,1
2020-06-14,8.09060796,1.232825939,Northeast,2020,6,1
2020-06-14,6.9186426,0.815849585,SouthCentral,2020,6,1
2020-06-14,4.65460425,1.160269036,Midsouth,2020,6,1
2020-06-14,0.83091504,1.002479777,Northern_New_England,2020,6,1
2020-06-14,5.6583477,1.125003406,Southeast,2020,6,1
2020-06-14,8.16035522,1.032384896,West,2020,6,1
2020-06-14,2.36969487,1.113044455,Plains,2020,6,1
2020-06-21,6.07159558,1.444900222,Northeast,2020,6,1
2020-06-21,44.51726714,1.139543521,Total_US,2020,6,1
2020-06-21,5.63579149,1.109295886,Southeast,2020,6,1
2020-06-21,6.77316481,0.846618283,SouthCentral,2020,6,1
2020-06-21,4.42063551,1.17063317,Midsouth,2020,6,1
2020-06-21,0.53373333,1.358186526,Northern_New_England,2020,6,1
2020-06-21,8.16650231,1.027120803,West,2020,6,1
2020-06-21,4.25169637,1.221863768,Great_Lakes,2020,6,1
2020-06-21,2.58098338,1.007635638,Plains,2020,6,1
2020-06-28,4.24750582,1.167650091,Midsouth,2020,6,1
2020-06-28,6.18072169,0.844593722,SouthCentral,2020,6,1
2020-06-28,2.41077926,1.002495403,Plains,2020,6,1
2020-06-28,5.94776202,1.427753076,Northeast,2020,6,1
2020-06-28,7.28408937,1.104070654,West,2020,6,1
2020-06-28,5.32983583,0.961632286,Great_Lakes,2020,6,1
2020-06-28,5.85371904,1.047979404,Southeast,2020,6,1
2020-06-28,0.54713913,1.376681641,Northern_New_England,2020,6,1
2020-06-28,44.11193342,1.103993152,Total_US,2020,6,1
2020-07-05,47.37364496,1.111708689,Total_US,2020,7,1
2020-07-05,0.58528468,1.35604013,Northern_New_England,2020,7,1
2020-07-05,7.96308726,1.114640339,West,2020,7,1
2020-07-05,4.52743944,1.170684608,Midsouth,2020,7,1
2020-07-05,4.77338416,1.101484288,Great_Lakes,2020,7,1
2020-07-05,6.21648943,1.028779259,Southeast,2020,7,1
2020-07-05,6.73801357,1.287096127,Northeast,2020,7,1
2020-07-05,2.62196004,1.023948944,Plains,2020,7,1
2020-07-05,7.18522589,0.821155724,SouthCentral,2020,7,1
2020-07-12,43.56829907,1.082890518,Total_US,2020,7,1
2020-07-12,4.16742067,1.103407273,Great_Lakes,2020,7,1
2020-07-12,6.30726319,1.276331631,Northeast,2020,7,1
2020-07-12,6.56652673,0.802057146,SouthCentral,2020,7,1
2020-07-12,4.21422674,1.132341752,Midsouth,2020,7,1
2020-07-12,7.82359113,1.042998966,West,2020,7,1
2020-07-12,2.26028909,1.018650459,Plains,2020,7,1
2020-07-12,0.54307036,1.344749008,Northern_New_England,2020,7,1
2020-07-12,5.36806308,1.05555867,Southeast,2020,7,1
2020-07-19,2.18115151,1.035100342,Plains,2020,7,1
2020-07-19,4.94412591,1.01709061,Great_Lakes,2020,7,1
2020-07-19,44.79341615,1.053010457,Total_US,2020,7,1
2020-07-19,0.54932922,1.243111953,Northern_New_England,2020,7,1
2020-07-19,6.5512639,0.808707405,SouthCentral,2020,7,1
2020-07-19,6.55235422,1.208151627,Northeast,2020,7,1
2020-07-19,5.58659155,1.018972334,Southeast,2020,7,1
2020-07-19,4.35843037,1.073572801,Midsouth,2020,7,1
2020-07-19,7.85510362,1.017136985,West,2020,7,1
2020-07-26,2.32089616,0.974055362,Plains,2020,7,1
2020-07-26,6.3353835,1.234709862,Northeast,2020,7,1
2020-07-26,5.6255785,0.934247248,Southeast,2020,7,1
2020-07-26,7.6093146,1.013732022,West,2020,7,1
2020-07-26,6.26852937,0.816277622,SouthCentral,2020,7,1
2020-07-26,4.85979803,0.967716343,Great_Lakes,2020,7,1
2020-07-26,4.29751486,1.052127751,Midsouth,2020,7,1
2020-07-26,44.27109179,1.042027223,Total_US,2020,7,1
2020-07-26,0.56865596,1.294746138,Northern_New_England,2020,7,1
2020-08-02,2.16320368,0.982773311,Plains,2020,8,0
2020-08-02,4.54127695,0.993718919,Great_Lakes,2020,8,0
2020-08-02,4.50560469,0.991221689,Midsouth,2020,8,0
2020-08-02,5.516413,0.926495103,Southeast,2020,8,0
2020-08-02,42.72839734,1.044853449,Total_US,2020,8,0
2020-08-02,5.95507257,1.219221477,Northeast,2020,8,0
2020-08-02,7.50472963,1.021710347,West,2020,8,0
2020-08-02,6.10300714,0.803015181,SouthCentral,2020,8,0
2020-08-02,0.53920581,1.136958038,Northern_New_England,2020,8,0
2020-08-09,6.30367527,1.152531802,Northeast,2020,8,0
2020-08-09,2.1500443,0.976201255,Plains,2020,8,0
2020-08-09,0.70543701,1.008969642,Northern_New_England,2020,8,0
2020-08-09,4.19938789,1.037939132,Midsouth,2020,8,0
2020-08-09,6.33397528,0.82447035,SouthCentral,2020,8,0
2020-08-09,5.39735232,0.94646795,Southeast,2020,8,0
2020-08-09,7.65689662,1.048356267,West,2020,8,0
2020-08-09,4.0987139,1.04713989,Great_Lakes,2020,8,0
2020-08-09,42.83158416,1.049804263,Total_US,2020,8,0
2020-08-16,4.52621193,0.922898656,Great_Lakes,2020,8,0
2020-08-16,43.39708511,1.020738797,Total_US,2020,8,0
2020-08-16,2.38726331,0.915772105,Plains,2020,8,0
2020-08-16,7.39929033,1.046849855,West,2020,8,0
2020-08-16,6.59252448,0.786633989,SouthCentral,2020,8,0
2020-08-16,4.03235312,1.079353457,Midsouth,2020,8,0
2020-08-16,0.55294126,1.151457687,Northern_New_England,2020,8,0
2020-08-16,6.31879689,1.19263051,Northeast,2020,8,0
2020-08-16,5.15963017,0.939338159,Southeast,2020,8,0
2020-08-23,7.03156919,1.084796069,West,2020,8,0
2020-08-23,6.93669879,0.749245553,SouthCentral,2020,8,0
2020-08-23,2.1328775,0.95722351,Plains,2020,8,0
2020-08-23,5.94669882,1.159534226,Northeast,2020,8,0
2020-08-23,5.32373945,0.928954005,Southeast,2020,8,0
2020-08-23,4.48312677,0.934394354,Great_Lakes,2020,8,0
2020-08-23,0.50684468,1.079170751,Northern_New_England,2020,8,0
2020-08-23,43.22919934,1.009062356,Total_US,2020,8,0
2020-08-23,4.2145637,1.042475028,Midsouth,2020,8,0
2020-08-30,5.96671335,1.151610568,Northeast,2020,8,0
2020-08-30,4.23569676,1.00286002,Midsouth,2020,8,0
2020-08-30,4.16820588,0.988936034,Great_Lakes,2020,8,0
2020-08-30,0.65250362,0.938145106,Northern_New_England,2020,8,0
2020-08-30,2.09995946,0.969976255,Plains,2020,8,0
2020-08-30,42.85075178,0.995386719,Total_US,2020,8,0
2020-08-30,6.56245055,0.745326874,SouthCentral,2020,8,0
2020-08-30,7.65366928,0.996137739,West,2020,8,0
2020-08-30,5.37377055,0.900512011,Southeast,2020,8,0
2020-09-06,6.65912668,0.765886324,SouthCentral,2020,9,0
2020-09-06,7.81050005,0.996264836,West,2020,9,0
2020-09-06,3.91364637,1.07030399,Great_Lakes,2020,9,0
2020-09-06,0.46581037,1.189459454,Northern_New_England,2020,9,0
2020-09-06,5.87106039,0.896889023,Southeast,2020,9,0
2020-09-06,43.3172326,1.016268276,Total_US,2020,9,0
2020-09-06,5.81161133,1.184115153,Northeast,2020,9,0
2020-09-06,2.11513267,0.965841297,Plains,2020,9,0
2020-09-06,4.17987422,1.034497138,Midsouth,2020,9,0
2020-09-13,7.03283412,1.012355878,West,2020,9,0
2020-09-13,41.89434462,0.990455967,Total_US,2020,9,0
2020-09-13,0.45502423,1.156054362,Northern_New_England,2020,9,0
2020-09-13,6.40826078,0.755699199,SouthCentral,2020,9,0
2020-09-13,5.60177437,0.8947187,Southeast,2020,9,0
2020-09-13,3.89944984,1.034858738,Great_Lakes,2020,9,0
2020-09-13,5.52258451,1.178343929,Northeast,2020,9,0
2020-09-13,2.08514189,0.966681394,Plains,2020,9,0
2020-09-13,4.14892094,1.022792767,Midsouth,2020,9,0
2020-09-20,7.42588109,0.974594327,West,2020,9,0
2020-09-20,3.8540318,1.043274864,Midsouth,2020,9,0
2020-09-20,40.62806648,0.990715814,Total_US,2020,9,0
2020-09-20,0.55886972,0.984401652,Northern_New_England,2020,9,0
2020-09-20,6.26923191,0.759274764,SouthCentral,2020,9,0
2020-09-20,5.07656799,0.903635407,Southeast,2020,9,0
2020-09-20,5.53765646,1.155290542,Northeast,2020,9,0
2020-09-20,4.11201929,0.933623527,Great_Lakes,2020,9,0
2020-09-20,1.90502687,0.962032778,Plains,2020,9,0
2020-09-27,5.12092071,0.915081657,Southeast,2020,9,0
2020-09-27,39.71133212,1.011071641,Total_US,2020,9,0
2020-09-27,6.07649564,0.747182692,SouthCentral,2020,9,0
2020-09-27,3.53967425,1.091391286,Great_Lakes,2020,9,0
2020-09-27,4.11156283,0.967984405,Midsouth,2020,9,0
2020-09-27,2.01888986,0.941416978,Plains,2020,9,0
2020-09-27,5.37425597,1.176325684,Northeast,2020,9,0
2020-09-27,0.46799468,1.087700432,Northern_New_England,2020,9,0
2020-09-27,7.09950821,1.020335177,West,2020,9,0
2020-10-04,39.10662091,1.022227178,Total_US,2020,10,0
2020-10-04,0.43234863,1.196386464,Northern_New_England,2020,10,0
2020-10-04,6.01679652,0.75396021,SouthCentral,2020,10,0
2020-10-04,3.73142509,1.058252054,Midsouth,2020,10,0
2020-10-04,7.18197525,0.996236766,West,2020,10,0
2020-10-04,5.122986,0.939655199,Southeast,2020,10,0
2020-10-04,1.83166153,1.006856486,Plains,2020,10,0
2020-10-04,3.8381798,1.022737667,Great_Lakes,2020,10,0
2020-10-04,5.26513188,1.184133601,Northeast,2020,10,0
2020-10-11,3.81158051,1.041664113,Great_Lakes,2020,10,0
2020-10-11,39.34251338,1.008866272,Total_US,2020,10,0
2020-10-11,1.94768524,0.956743956,Plains,2020,10,0
2020-10-11,6.06722557,0.744539271,SouthCentral,2020,10,0
2020-10-11,5.42509656,1.155547975,Northeast,2020,10,0
2020-10-11,5.01885486,0.936879528,Southeast,2020,10,0
2020-10-11,0.45115123,1.177850957,Northern_New_England,2020,10,0
2020-10-11,3.6058724,1.055727098,Midsouth,2020,10,0
2020-10-11,6.89977073,1.030813486,West,2020,10,0
2020-10-18,3.78009023,1.011966231,Midsouth,2020,10,0
2020-10-18,5.68311806,0.760275187,SouthCentral,2020,10,0
2020-10-18,5.15233408,1.142201226,Northeast,2020,10,0
2020-10-18,7.31075814,0.920080741,West,2020,10,0
2020-10-18,5.14848008,0.909396732,Southeast,2020,10,0
2020-10-18,3.66973049,1.070860269,Great_Lakes,2020,10,0
2020-10-18,38.66566538,0.98975128,Total_US,2020,10,0
2020-10-18,0.45698985,1.088612213,Northern_New_England,2020,10,0
2020-10-18,1.85664933,0.957222004,Plains,2020,10,0
2020-10-25,5.27007394,1.142728766,Northeast,2020,10,0
2020-10-25,6.94195623,0.922152424,West,2020,10,0
2020-10-25,3.79299752,0.969097583,Midsouth,2020,10,0
2020-10-25,0.54364774,0.975244832,Northern_New_England,2020,10,0
2020-10-25,5.84299024,0.750962648,SouthCentral,2020,10,0
2020-10-25,5.58214796,0.788181956,Southeast,2020,10,0
2020-10-25,1.82947004,0.945824236,Plains,2020,10,0
2020-10-25,3.98659052,0.989886714,Great_Lakes,2020,10,0
2020-10-25,38.91736339,0.959128671,Total_US,2020,10,0
2020-11-01,5.17488718,1.167636889,Northeast,2020,11,0
2020-11-01,6.89129839,0.93703981,West,2020,11,0
2020-11-01,0.42291279,1.225330819,Northern_New_England,2020,11,0
2020-11-01,1.96682676,0.868567109,Plains,2020,11,0
2020-11-01,3.62905605,1.028903806,Midsouth,2020,11,0
2020-11-01,4.95598358,0.854756028,Southeast,2020,11,0
2020-11-01,6.02339013,0.70596866,SouthCentral,2020,11,0
2020-11-01,38.63142295,0.96845605,Total_US,2020,11,0
2020-11-01,4.25946776,0.934114572,Great_Lakes,2020,11,0
2020-11-08,38.71816344,0.953170446,Total_US,2020,11,0
2020-11-08,5.32248289,0.815629923,Southeast,2020,11,0
2020-11-08,3.65550692,1.013962215,Great_Lakes,2020,11,0
2020-11-08,0.47062808,1.059820282,Northern_New_England,2020,11,0
2020-11-08,1.83984867,0.938553286,Plains,2020,11,0
2020-11-08,5.12350454,1.157698093,Northeast,2020,11,0
2020-11-08,7.14582081,0.922671698,West,2020,11,0
2020-11-08,3.58129351,1.031252329,Midsouth,2020,11,0
2020-11-08,5.94234744,0.712832877,SouthCentral,2020,11,0
2020-11-15,38.49116817,0.972768561,Total_US,2020,11,0
2020-11-15,0.45340511,1.215269297,Northern_New_England,2020,11,0
2020-11-15,3.62239562,1.017461854,Midsouth,2020,11,0
2020-11-15,1.87190633,0.931439987,Plains,2020,11,0
2020-11-15,3.77360041,1.045305319,Great_Lakes,2020,11,0
2020-11-15,6.48811894,0.673769149,SouthCentral,2020,11,0
2020-11-15,5.33507441,1.177734117,Northeast,2020,11,0
2020-11-15,6.98023385,0.951884757,West,2020,11,0
2020-11-15,4.9276367,0.832221689,Southeast,2020,11,0
2020-11-22,1.81008376,0.909704196,Plains,2020,11,0
2020-11-22,0.49707719,0.981795073,Northern_New_England,2020,11,0
2020-11-22,6.58012755,0.916284544,West,2020,11,0
2020-11-22,36.90505049,0.937627967,Total_US,2020,11,0
2020-11-22,4.69100457,0.826494494,Southeast,2020,11,0
2020-11-22,5.18440016,1.102469561,Northeast,2020,11,0
2020-11-22,3.4022794,1.012530344,Midsouth,2020,11,0
2020-11-22,5.83955694,0.66041341,SouthCentral,2020,11,0
2020-11-22,3.52321305,0.998558109,Great_Lakes,2020,11,0
2020-11-29,1.6144283,0.883246391,Plains,2020,11,0
2020-11-29,0.34779633,1.117263493,Northern_New_England,2020,11,0
2020-11-29,4.32653316,1.13977171,Northeast,2020,11,0
2020-11-29,5.26095162,0.955030031,West,2020,11,0
2020-11-29,2.93095189,1.022916333,Midsouth,2020,11,0
2020-11-29,4.5964853,0.725966357,Southeast,2020,11,0
2020-11-29,3.10634792,0.947051723,Great_Lakes,2020,11,0
2020-11-29,31.64885431,0.936191465,Total_US,2020,11,0
2020-11-29,5.29652754,0.635158032,SouthCentral,2020,11,0
2020-12-06,4.70808152,0.817869717,Southeast,2020,12,0
2020-12-06,5.74729721,0.661376243,SouthCentral,2020,12,0
2020-12-06,6.48997617,0.917493796,West,2020,12,0
2020-12-06,5.21654229,1.114191649,Northeast,2020,12,0
2020-12-06,0.49323647,1.077157014,Northern_New_England,2020,12,0
2020-12-06,3.55277173,0.970873715,Midsouth,2020,12,0
2020-12-06,37.72404149,0.917332616,Total_US,2020,12,0
2020-12-06,3.77981493,0.962735001,Great_Lakes,2020,12,0
2020-12-06,2.07815347,0.807810511,Plains,2020,12,0
2020-12-13,4.73754443,0.783716535,Southeast,2020,12,0
2020-12-13,1.97071748,0.856078763,Plains,2020,12,0
2020-12-13,6.95512781,0.856205651,West,2020,12,0
2020-12-13,0.53399374,0.913138567,Northern_New_England,2020,12,0
2020-12-13,3.92584385,0.937762175,Great_Lakes,2020,12,0
2020-12-13,38.13068448,0.907455245,Total_US,2020,12,0
2020-12-13,5.99390156,0.664199052,SouthCentral,2020,12,0
2020-12-13,3.66752755,0.948745665,Midsouth,2020,12,0
2020-12-13,5.22510754,1.093282535,Northeast,2020,12,0
2020-12-20,0.40762074,1.187798921,Northern_New_England,2020,12,0
2020-12-20,4.91437953,1.170648727,Northeast,2020,12,0
